Wochendatum	Gruppe	Sterbefallzahl	Erwartete_Sterbefahllzahl	zscore	Hochrechnung
2020-02-02	Hamburg	370	366.77493272566	0.144990726787347	nein
2020-02-09	Hamburg	369	366.374169054068	0.118151836650408	nein
2020-02-16	Hamburg	342	365.5402238195	-1.07347844510264	nein
2020-02-23	Hamburg	351	364.290642670738	-0.60423064232006	nein
2020-03-01	Hamburg	339	362.650299658365	-1.08309007129415	nein
2020-03-08	Hamburg	364	360.650743664629	0.151881944800396	nein
2020-03-15	Hamburg	350	358.329390656588	-0.381045622233736	nein
2020-03-22	Hamburg	355	355.728597408001	-0.0333367212490689	nein
2020-03-29	Hamburg	370	352.894655694173	0.779372945020982	nein
2020-04-05	Hamburg	426	349.876746835743	3.39503068307215	nein
2020-04-12	Hamburg	394	346.725894966607	2.14374434570548	nein
2020-04-19	Hamburg	387	343.493953823124	1.98521708707289	nein
2020-04-26	Hamburg	377	340.232656628731	1.69069514922519	nein
2020-05-03	Hamburg	316	336.99275229506	-0.997530578146024	nein
2020-05-10	Hamburg	365	333.823244220488	1.45080307058549	nein
2020-05-17	Hamburg	312	330.770740958783	-0.899525362063917	nein
2020-05-24	Hamburg	331	327.878921409211	0.148553124236926	nein
2020-05-31	Hamburg	313	325.188111307896	-0.587160062607626	nein
2020-06-07	Hamburg	331	322.734962935177	0.395490544130119	nein
2020-06-14	Hamburg	302	320.552226244826	-0.903418771273925	nein
2020-06-21	Hamburg	339	318.668597120284	0.973095434288296	nein
2020-06-28	Hamburg	340	317.108627141289	1.09687039032628	nein
2020-07-05	Hamburg	308	315.892679011378	-0.385007017325323	nein
2020-07-12	Hamburg	301	315.036912522653	-0.68796246723625	nein
2020-07-19	Hamburg	317	314.553287467775	0.118953181157043	nein
2020-07-26	Hamburg	329	314.449572093312	0.703093128568776	nein
2020-08-02	Hamburg	316	314.729348370646	0.0617986021760785	nein
2020-08-09	Hamburg	328	315.392008398247	0.608955251078803	nein
2020-08-16	Hamburg	426	316.432739510853	5.0507136347155	nein
2020-08-23	Hamburg	350	317.842499034123	1.53225969417762	nein
2020-08-30	Hamburg	321	319.607982968536	0.0671814067728575	nein
2020-09-06	Hamburg	330	321.711596091949	0.397300680217174	nein
2020-09-13	Hamburg	317	324.131433906179	-0.343281805334257	nein
2020-09-20	Hamburg	319	326.841289377412	-0.376008464711075	nein
2020-09-27	Hamburg	288	329.810699377904	-2.03237810707618	nein
2020-10-04	Hamburg	311	333.005046963174	-1.05296274592573	nein
2020-10-11	Hamburg	314	336.385735949224	-1.06584472473636	nein
2020-10-18	Hamburg	337	339.910453535272	-0.136486942357931	nein
2020-10-25	Hamburg	340	343.533534826522	-0.164871918680256	nein
2020-11-01	Hamburg	314	347.206439977224	-1.56407827699765	nein
2020-11-08	Hamburg	331	350.878350298982	-0.924959386487105	nein
2020-11-15	Hamburg	359	354.496884158102	0.206016013050776	nein
2020-11-22	Hamburg	380	358.008927021601	0.993190647853379	nein
2020-11-29	Hamburg	384	361.361562919952	1.01741392859663	nein
2020-12-06	Hamburg	436	364.503087296834	3.13459559232396	nein
2020-12-13	Hamburg	393	367.384074218202	1.14033359675133	nein
2020-12-20	Hamburg	433	369.958464770023	2.75356788120707	nein
2020-12-27	Hamburg	404	372.184638742672	1.40351302094572	nein
2021-01-03	Hamburg	445	374.026428882849	3.07406847191261	nein
2021-01-10	Hamburg	450	375.454036481103	3.21842470497623	nein
2021-01-17	Hamburg	434	376.444809081042	2.49840624733279	nein
2021-01-24	Hamburg	463	376.983845668584	3.69018850286517	nein
2021-01-31	Hamburg	395	377.064401628454	0.790786885132544	nein
2021-02-07	Hamburg	414	376.688074627111	1.63259766498012	nein
2021-02-14	Hamburg	359	375.864762798619	-0.756366250743103	nein
2021-02-21	Hamburg	401	374.612397444167	1.16311840560809	nein
2021-02-28	Hamburg	340	372.95646311797	-1.49533261097062	nein
2021-03-07	Hamburg	349	370.929327691028	-0.992658444334106	nein
2021-03-14	Hamburg	358	368.569413081507	-0.477494778493616	nein
2021-03-21	Hamburg	328	365.9202432955	-1.74217307026075	nein
2021-03-28	Hamburg	332	363.029409914404	-1.4267253186449	nein
2021-04-04	Hamburg	332	359.947496095838	-1.28882544968368	nein
2021-04-11	Hamburg	309	356.726998639436	-2.23360195074947	nein
2021-04-18	Hamburg	342	353.421284009399	-0.527459235530583	nein
2021-04-25	Hamburg	360	350.083608846236	0.455535070469965	nein
2021-05-02	Hamburg	341	346.766228970523	-0.268160964077696	nein
2021-05-09	Hamburg	352	343.519613740872	0.393553932092695	nein
2021-05-16	Hamburg	331	340.391775411535	-0.441704910336176	nein
2021-05-23	Hamburg	316	337.427716311984	-1.01851149228736	nein
2021-05-30	Hamburg	319	334.668990615905	-0.745711159670247	nein
2021-06-06	Hamburg	360	332.15337244624	1.30200468045328	nein
2021-06-13	Hamburg	361	329.914618231409	1.45602052013639	nein
2021-06-20	Hamburg	381	327.982308640383	2.46514515960295	nein
2021-06-27	Hamburg	313	326.38175405157	-0.644297045823441	nein
2021-07-04	Hamburg	362	325.133947260463	1.7343304956685	nein
2021-07-11	Hamburg	291	324.255547870149	-1.62391606968329	nein
2021-07-18	Hamburg	343	323.758884381575	0.914820693055296	nein
2021-07-25	Hamburg	337	323.651962245072	0.636596779407573	nein
2021-08-01	Hamburg	343	323.938468893698	0.906109195826895	nein
2021-08-08	Hamburg	335	324.617769905365	0.495150776122964	nein
2021-08-15	Hamburg	339	325.684893798734	0.63306100186997	nein
2021-08-22	Hamburg	333	327.130506430527	0.279485050324749	nein
2021-08-29	Hamburg	349	328.940879405883	0.94587202121416	nein
2021-09-05	Hamburg	347	331.097860212858	0.748939499028121	nein
2021-09-12	Hamburg	372	333.578854812687	1.78374427168352	nein
2021-09-19	Hamburg	369	336.356836012321	1.51340300900712	nein
2021-09-26	Hamburg	317	339.400392955187	-1.06200218246584	nein
2021-10-03	Hamburg	361	342.673838320632	0.84749441591226	nein
2021-10-10	Hamburg	337	346.13739015202	-0.425991124147686	nein
2021-10-17	Hamburg	324	349.747444480684	-1.2038471821602	nein
2021-10-24	Hamburg	347	353.456952952294	-0.297433289056017	nein
2021-10-31	Hamburg	386	357.215916421132	1.29769664356285	nein
2021-11-07	Hamburg	380	360.972000959662	0.857078967131435	nein
2021-11-14	Hamburg	370	364.671277034922	0.240259276406834	nein
2021-11-21	Hamburg	359	368.25907594004	-0.418153907940089	nein
2021-11-28	Hamburg	390	371.680950264722	0.813333099816806	nein
2021-12-05	Hamburg	418	374.883717677954	1.88624531579727	nein
2021-12-12	Hamburg	440	377.816560101056	2.68921744718207	nein
2021-12-19	Hamburg	363	380.432144041793	-0.776946077383142	nein
2021-12-26	Hamburg	395	382.687723013203	0.539977526410732	nein
2022-01-02	Hamburg	448	384.546180090705	2.71904941770836	nein
2022-01-09	Hamburg	409	385.97696816796	1.00079402602392	nein
2022-01-16	Hamburg	396	386.95690758676	0.394886997567912	nein
2022-01-23	Hamburg	392	387.470805560466	0.198018380625362	nein
2022-01-30	Hamburg	429	387.511868977789	1.78628919046597	nein
2022-02-06	Hamburg	398	387.081891335658	0.476276459993995	nein
2022-02-13	Hamburg	380	386.191205088752	-0.272383649596579	nein
2022-02-20	Hamburg	397	384.858401867191	0.530909014839813	nein
2022-02-27	Hamburg	328	383.109833989957	-2.49022523629081	nein
2022-03-06	Hamburg	360	380.978920695734	-0.935614821026408	nein
2022-03-13	Hamburg	359	378.505290828312	-0.872256609877085	nein
2022-03-20	Hamburg	397	375.733799815699	0.937547847208315	nein
2022-03-27	Hamburg	402	372.713462343912	1.29193903604007	nein
2022-04-03	Hamburg	348	369.496343048336	-0.974298823977565	nein
2022-04-10	Hamburg	382	366.136445949588	0.710161707709585	nein
2022-04-17	Hamburg	382	362.688639560891	0.867292275804497	nein
2022-04-24	Hamburg	350	359.20764904916	-0.421001573007587	nein
2022-05-01	Hamburg	324	355.747140089483	-1.47495264968189	nein
2022-05-08	Hamburg	388	352.358911688635	1.61207286591519	nein
2022-05-15	Hamburg	400	349.092207818883	2.29770171102766	nein
2022-05-22	Hamburg	313	345.993150681395	-1.55626500357549	nein
2022-05-29	Hamburg	365	343.104292193968	1.00969089928053	nein
2022-06-05	Hamburg	351	340.464275142639	0.4903283528547	nein
2022-06-12	Hamburg	324	338.107591509517	-0.666925614543907	nein
2022-06-19	Hamburg	329	336.064422844378	-0.333804754602337	nein
2022-06-26	Hamburg	363	334.360546153594	1.33333834677731	nein
2022-07-03	Hamburg	360	333.017288540524	1.25966389036837	nein
2022-07-10	Hamburg	330	332.051514607774	-0.097279992453533	nein
2022-07-17	Hamburg	354	331.47563226253	1.05615214451478	nein
2022-07-24	Hamburg	373	331.297604883908	1.93832461053224	nein
2022-07-31	Hamburg	356	331.520960653177	1.14662837206028	nein
2022-08-07	Hamburg	365	332.144793061701	1.5314611403305	nein
2022-08-14	Hamburg	339	333.163750057397	0.275179488485468	nein
2022-08-21	Hamburg	379	334.568012837416	2.05271302974199	nein
2022-08-28	Hamburg	352	336.34326881572	0.73119800556314	nein
2022-09-04	Hamburg	341	338.470686659977	0.118500791480283	nein
2022-09-11	Hamburg	343	340.92690436511	0.0967929153280884	nein
2022-09-18	Hamburg	370	343.684043961112	1.20978959881281	nein
2022-09-25	Hamburg	353	346.709768477602	0.290610698853484	nein
2022-10-02	Hamburg	363	349.967398035016	0.59738306495898	nein
2022-10-09	Hamburg	406	353.416102230185	2.35684061245494	nein
2022-10-16	Hamburg	376	357.011185174041	0.859383491837598	nein
2022-10-23	Hamburg	398	360.704477495892	1.66578864204679	nein
2022-10-30	Hamburg	386	364.444846281519	0.964378739287581	nein
2022-11-06	Hamburg	405	368.178829268513	1.62826906855467	nein
2022-11-13	Hamburg	378	371.851393787224	0.27415286436044	nein
2022-11-20	Hamburg	419	375.406814127883	1.90381987098237	nein
2022-11-27	Hamburg	446	378.789653570175	2.89480406172248	nein
2022-12-04	Hamburg	440	381.945829676941	2.49922635414997	nein
2022-12-11	Hamburg	431	384.823734162173	1.98984170737348	nein
2022-12-18	Hamburg	462	387.375372277816	3.17004659320547	nein
2022-12-25	Hamburg	516	389.557481806034	5.25698899606458	nein
2023-01-01	Hamburg	510	391.332588915507	4.93647104547277	nein
2023-01-08	Hamburg	512	392.669957744159	4.95481062352776	nein
2023-01-15	Hamburg	402	393.54639283404	0.365752814530577	nein
2023-01-22	Hamburg	341	393.946866511665	-2.35253671267209	nein
2023-01-29	Hamburg	400	393.864950685333	0.265583356982608	nein
2023-02-05	Hamburg	426	393.302969408965	1.40116123093145	nein
2023-02-12	Hamburg	401	392.271928108228	0.378211322425881	nein
2023-02-19	Hamburg	354	390.79121473736	-1.62954455257328	nein
2023-02-26	Hamburg	369	388.888079075001	-0.876444500590291	nein
2023-03-05	Hamburg	382	386.596914497698	-0.201844128998094	nein
2023-03-12	Hamburg	413	383.958374957944	1.26156638378867	nein
2023-03-19	Hamburg	394	381.018366006939	0.569946633864367	nein
2023-03-26	Hamburg	355	377.826952216214	-1.02268425374181	nein
2023-04-02	Hamburg	392	374.437224174589	0.776405267346355	nein
2023-04-09	Hamburg	394	370.904166500577	1.02346444924676	nein
2023-04-16	Hamburg	418	367.283564342526	2.2322893657539	nein
2023-04-23	Hamburg	363	363.630980113095	-0.0285427580859671	nein
2023-04-30	Hamburg	366	360.000825281784	0.271941022525193	nein
2023-05-07	Hamburg	371	356.445544517547	0.660489479577934	nein
2023-05-14	Hamburg	376	353.014921893712	1.04415424802243	nein
2023-05-21	Hamburg	371	349.755511728656	0.970329694150495	nein
2023-05-28	Hamburg	345	346.710190326245	-0.0793068528237394	nein
2023-06-04	Hamburg	344	343.917819672593	0.00382335382537631	nein
2023-06-11	Hamburg	375	341.413010196577	1.54382274653652	nein
2023-06-18	Hamburg	360	339.225967061718	0.963623018886717	nein
2023-06-25	Hamburg	361	337.38240308972	1.09702923529338	nein
2023-07-02	Hamburg	303	335.903501219483	-1.57576948543915	nein
2023-07-09	Hamburg	348	334.805910235288	0.618280500034036	nein
2023-07-16	Hamburg	299	334.101759187492	-1.68781852256566	nein
2023-07-23	Hamburg	319	333.798678306402	-0.704328869913386	nein
2023-07-30	Hamburg	294	333.899817107905	-1.92419965078727	nein
2023-08-06	Hamburg	322	334.403853652921	-0.589093576605251	nein
2023-08-13	Hamburg	327	335.304992408887	-0.393070856196509	nein
2023-08-20	Hamburg	352	336.592951737648	0.719363061507908	nein
2023-08-27	Hamburg	329	338.252945572136	-0.436210228611931	nein
2023-09-03	Hamburg	313	340.265667214227	-1.29333895281166	nein
2023-09-10	Hamburg	351	342.607286250411	0.389732235186891	nein
2023-09-17	Hamburg	341	345.249472191319	-0.197774431902386	nein
2023-09-24	Hamburg	356	348.159460433824	0.361268643266193	nein
2023-10-01	Hamburg	359	351.300177350431	0.35321411366781	nein
2023-10-08	Hamburg	349	354.6304415603	-0.258676947598926	nein
2023-10-15	Hamburg	334	358.105257574504	-1.11178977276234	nein
2023-10-22	Hamburg	348	361.676215913708	-0.624414275466496	nein
2023-10-29	Hamburg	405	365.292010403316	1.76133283879041	nein
2023-11-05	Hamburg	366	368.899078671389	-0.13037750759815	nein
2023-11-12	Hamburg	413	372.442366018829	1.78133215450531	nein
2023-11-19	Hamburg	389	375.866206022159	0.580940326514706	nein
2023-11-26	Hamburg	395	379.115303806735	0.698758080172674	nein
2023-12-03	Hamburg	422	382.135800340373	1.7293454894626	nein
2023-12-10	Hamburg	453	384.876388877778	2.91228286128385	nein
2023-12-17	Hamburg	427	387.28944841533	1.71143870247835	nein
2023-12-24	Hamburg	457	389.332154270981	2.87726129672293	nein
2023-12-31	Hamburg	439	390.967523200463	2.05372927145141	nein
2024-01-07	Hamburg	438	392.16535019206	1.95852814736868	nein
2024-01-14	Hamburg	378	392.902996465802	-0.652393758733468	nein
2024-01-21	Hamburg	453	393.165993243074	2.53985150286876	nein
2024-01-28	Hamburg	397	392.948433321535	0.175926675399324	nein
2024-02-04	Hamburg	382	392.253131936909	-0.448360549213737	nein
2024-02-11	Hamburg	401	391.091549177825	0.430253083951699	nein
2024-02-18	Hamburg	376	389.483477571613	-0.592661512392027	nein
2024-02-25	Hamburg	345	387.456509550999	-1.8960578488749	nein
2024-03-03	Hamburg	360	385.045309542402	-1.1132495582361	nein
2024-03-10	Hamburg	379	382.290723688579	-0.145400931765415	nein
2024-03-17	Hamburg	372	379.238766203845	-0.321733790432758	nein
2024-03-24	Hamburg	339	375.939524744107	-1.67208370397569	nein
2024-03-31	Hamburg	373	372.446027874099	0.0247653154547152	nein
2024-04-07	Hamburg	333	368.813115871448	-1.6366998946174	nein
2024-04-14	Hamburg	341	365.096352055159	-1.10084735368477	nein
2024-04-21	Hamburg	328	361.351006042092	-1.53880124413771	nein
2024-04-28	Hamburg	314	357.631133381182	-2.03462401142321	nein
2024-05-05	Hamburg	343	353.988768478837	-0.50689106211149	nein
2024-05-12	Hamburg	321	350.473240167853	-1.37909469572999	nein
2024-05-19	Hamburg	377	347.130612171193	1.36511705516996	nein
2024-05-26	Hamburg	358	344.003244454095	0.64728038104239	nein
2024-06-02	Hamburg	323	341.129466310367	-0.855281089752116	nein
2024-06-09	Hamburg	316	338.543348142554	-1.07008883261549	nein
2024-06-16	Hamburg	343	336.274556316939	0.315652658608082	nein
2024-06-23	Hamburg	334	334.348274162583	-0.0164502090015037	nein
2024-06-30	Hamburg	369	332.785172033987	1.68458684480831	nein
2024-07-07	Hamburg	331	331.601410222785	-0.0285275340535587	nein
2024-07-14	Hamburg	350	330.808660217487	0.902544324863313	nein
2024-07-21	Hamburg	362	330.414132198689	1.4775111103886	nein
2024-07-28	Hamburg	334	330.420599553636	0.169725722384122	nein
2024-08-04	Hamburg	303	330.826414443629	-1.34024030094197	nein
2024-08-11	Hamburg	296	331.625511918826	-1.72094630988361	nein
2024-08-18	Hamburg	339	332.807403615858	0.292187525369946	nein
2024-08-25	Hamburg	320	334.357165567985	-0.682860640885965	nein
2024-09-01	Hamburg	334	336.255427977228	-0.106311156204822	nein
2024-09-08	Hamburg	371	338.478377808048	1.50267262774238	nein
2024-09-15	Hamburg	291	340.997787616314	-2.39863696918409	nein
2024-09-22	Hamburg	346	343.781085967432	0.103200071788588	nein
2024-09-29	Hamburg	310	346.791485957606	-1.73711943623523	nein
2024-10-06	Hamburg	316	349.988188566927	-1.59474849094641	nein
2024-10-13	Hamburg	371	353.326676692221	0.804911826356139	nein
2024-10-20	Hamburg	405	356.759113614197	2.15740997811891	nein
2024-10-27	Hamburg	352	360.234856285457	-0.375878566748764	nein
2024-11-03	Hamburg	368	363.701089198239	0.194141200175127	nein
2024-11-10	Hamburg	383	367.103578814952	0.710834354953697	nein
2024-11-17	Hamburg	355	370.387541842709	-0.694719796251298	nein
2024-11-24	Hamburg	364	373.498613341393	-0.425848017065614	nein
2024-12-01	Hamburg	404	376.383893215713	1.21344156594699	nein
2024-12-08	Hamburg	371	378.993042579815	-0.355426819541166	nein
2024-12-15	Hamburg	392	381.279395368477	0.471377115866381	nein
2024-12-22	Hamburg	365	383.201045966761	-0.808426834698375	nein
2024-12-29	Hamburg	361	384.721871043133	-1.0540903734547	nein
2025-01-05	Hamburg	373	385.812443581414	-0.565711302262782	nein
2025-01-12	Hamburg	408	386.450799523062	0.936765048650241	nein
2025-01-19	Hamburg	417	386.623022451399	1.31541542691871	nein
2025-01-26	Hamburg	414	386.323619143945	1.20023657822416	nein
2025-02-02	Hamburg	455	385.555668140104	2.96496012209521	nein
2025-02-09	Hamburg	465	384.330734086804	3.43471492660915	nein
2025-02-16	Hamburg	432	382.668551775361	2.13051453815226	nein
2025-02-23	Hamburg	423	380.596494656453	1.84126006226897	nein
2025-03-02	Hamburg	433	378.148852431296	2.37726526290596	nein
2025-03-09	Hamburg	444	375.365950384434	2.96888828207827	nein
2025-03-16	Hamburg	364	372.293148933346	-0.372073512368505	nein
2025-03-23	Hamburg	377	368.979765118787	0.358802388026979	nein
2025-03-30	Hamburg	383	365.477958372252	0.784285705860004	nein
2025-04-06	Hamburg	375	361.841621016908	0.593026385904241	nein
2025-04-13	Hamburg	369	358.125309918244	0.493113893543614	nein
2025-04-20	Hamburg	368	354.383249972282	0.619874308111514	nein
2025-04-27	Hamburg	305	350.668433256744	-2.15161611222927	nein
2025-05-04	Hamburg	323	347.031830251213	-1.12568294463388	nein
2025-05-11	Hamburg	317	343.521722103157	-1.2503160394166	nein
2025-05-18	Hamburg	340	340.183155951958	-0.00856280917042651	nein
2025-05-25	Hamburg	326	337.057519196623	-0.52213845378875	nein
2025-06-01	Hamburg	310	334.18222356401	-1.15457419769152	nein
2025-06-08	Hamburg	321	331.590486048721	-0.504020058403416	nein
2025-06-15	Hamburg	310	329.311191295642	-0.926384935529877	nein
2025-06-22	Hamburg	315	327.368818739263	-0.592901590630103	nein
2025-06-29	Hamburg	343	325.783417695251	0.814851682011663	nein
2025-07-06	Hamburg	315	324.570614473905	-0.459982923536445	nein
2025-07-13	Hamburg	292	323.741637286123	-1.54574934899869	nein
2025-07-20	Hamburg	316	323.303347070047	-0.351203785518587	nein
2025-07-27	Hamburg	287	323.258265216483	-1.77109290041703	nein
2025-08-03	Hamburg	311	323.604592361581	-0.607389501103154	nein
2025-08-10	Hamburg	332	324.336215807254	0.364989955824319	nein
2025-08-17	Hamburg	344	325.442706594687	0.877421880885528	nein
2025-08-24	Hamburg	316	326.909310670781	-0.522334489425893	nein
2025-08-31	Hamburg	330	328.716941826777	0.0608717824454622	nein
2025-09-07	Hamburg	328	330.842187021245	-0.134669886407099	nein
2025-09-14	Hamburg	321	333.257337183849	-0.581365571380545	nein
2025-09-21	Hamburg	293	335.930458478325	-2.06078662809443	nein
2025-09-28	Hamburg	357	338.82552012174	0.841945706727546	nein
2025-10-05	Hamburg	415	341.902595052205	3.28929816218647	nein
2025-10-12	Hamburg	355	345.118148863349	0.455291107035482	nein
2025-10-19	Hamburg	326	348.425430368166	-1.04441481666223	nein
2025-10-26	Hamburg	354	351.774973858161	0.101880306679462	nein
2025-11-02	Hamburg	367	355.115218601961	0.539117776208971	nein
2025-11-09	Hamburg	308	358.393245490772	-2.3449075263789	nein
2025-11-16	Hamburg	360	361.555624203893	-0.0703475927608116	nein
2025-11-23	Hamburg	378	364.549357164757	0.601552312074877	nein
2025-11-30	Hamburg	418	367.322899317953	2.22194878680954	nein
2025-12-07	Hamburg	378	369.827225892273	0.363645094215024	nein
2025-12-14	Hamburg	375	372.016914378571	0.132625760300321	nein
2025-12-21	Hamburg	363	373.851202494058	-0.48417699744808	nein
2025-12-28	Hamburg	358	375.2949814147	-0.772345916977306	nein
2026-01-04	Hamburg	376	376.319683404693	-0.0141457297075052	nein
2026-01-11	Hamburg	401	376.904025357466	1.05406536003429	nein
2026-01-18	Hamburg	415	377.034574681755	1.65069768111258	ja
2026-01-25	Hamburg	410	376.70611119321	1.45082724620009	ja
2026-02-01	Hamburg	435	375.92176776825	2.54979611585952	ja
2026-02-08	Hamburg	464	374.692942865134	3.81483209093599	ja
2026-02-15	Hamburg	459	373.038988877474	3.68382795952916	ja
2026-02-22	Hamburg	409	370.986690866499	1.66484816063289	ja
2026-03-01	Hamburg	364	368.569559756169	-0.204526261392256	ja
2026-03-08	Hamburg	391	365.826971907662	1.11590516182136	ja
2026-03-15	Hamburg	381	362.80319261856	0.812346058355031	ja
2026-03-22	Hamburg	367	359.546324224127	0.335819648842309	ja
2026-03-29	Hamburg	416	356.107220042464	2.64937439336361	ja
2016-05-15	Mecklenburg-Vorpommern	387	378.891370016955	0.383659586693325	nein
2016-05-22	Mecklenburg-Vorpommern	367	375.371017632711	-0.401005624659103	nein
2016-05-29	Mecklenburg-Vorpommern	368	372.025403040349	-0.193400109162885	nein
2016-06-05	Mecklenburg-Vorpommern	396	368.899940567409	1.29015880539641	nein
2016-06-12	Mecklenburg-Vorpommern	347	366.035944794137	-0.929199221670346	nein
2016-06-19	Mecklenburg-Vorpommern	333	363.470363176543	-1.50141902398013	nein
2016-06-26	Mecklenburg-Vorpommern	389	361.23559676639	1.33630143546063	nein
2016-07-03	Mecklenburg-Vorpommern	340	359.359391924923	-0.954878218843268	nein
2016-07-10	Mecklenburg-Vorpommern	379	357.86478554303	1.02543988262204	nein
2016-07-17	Mecklenburg-Vorpommern	382	356.770086974065	1.2239798232104	nein
2016-07-24	Mecklenburg-Vorpommern	380	356.088881491527	1.16199880554882	nein
2016-07-31	Mecklenburg-Vorpommern	342	355.830042427812	-0.684328061684185	nein
2016-08-07	Mecklenburg-Vorpommern	332	355.997742061509	-1.19323477824848	nein
2016-08-14	Mecklenburg-Vorpommern	349	356.591454638313	-0.374221515936238	nein
2016-08-21	Mecklenburg-Vorpommern	349	357.605948485692	-0.423878823235678	nein
2016-08-28	Mecklenburg-Vorpommern	385	359.031267874786	1.25664679389798	nein
2016-09-04	Mecklenburg-Vorpommern	368	360.85270896034	0.347954527114817	nein
2016-09-11	Mecklenburg-Vorpommern	371	363.050797654794	0.385715595666365	nein
2016-09-18	Mecklenburg-Vorpommern	366	365.601280522501	0.019346760496958	nein
2016-09-25	Mecklenburg-Vorpommern	358	368.475142559219	-0.508833945567418	nein
2016-10-02	Mecklenburg-Vorpommern	365	371.638667882529	-0.320534305403475	nein
2016-10-09	Mecklenburg-Vorpommern	377	375.053560723585	0.0931918276111883	nein
2016-10-16	Mecklenburg-Vorpommern	385	378.677144502033	0.300702235126821	nein
2016-10-23	Mecklenburg-Vorpommern	414	382.462656020244	1.47668419326655	nein
2016-10-30	Mecklenburg-Vorpommern	405	386.359649798815	0.873117395216022	nein
2016-11-06	Mecklenburg-Vorpommern	387	390.31452421623	-0.155907257464727	nein
2016-11-13	Mecklenburg-Vorpommern	352	394.271176413564	-2.01255777899935	nein
2016-11-20	Mecklenburg-Vorpommern	403	398.171786981249	0.224070201679559	nein
2016-11-27	Mecklenburg-Vorpommern	374	401.95772847552	-1.30938950669861	nein
2016-12-04	Mecklenburg-Vorpommern	403	405.570584153913	-0.118559185278632	nein
2016-12-11	Mecklenburg-Vorpommern	409	408.95325542268	0.00214462228025828	nein
2016-12-18	Mecklenburg-Vorpommern	420	412.051128896368	0.362159287328303	nein
2016-12-25	Mecklenburg-Vorpommern	430	414.813267277607	0.687663263019306	nein
2017-01-01	Mecklenburg-Vorpommern	413	417.193583073706	-0.190811137318734	nein
2017-01-08	Mecklenburg-Vorpommern	436	419.151951020621	0.758515176368827	nein
2017-01-15	Mecklenburg-Vorpommern	443	420.655214411436	1.00214088417939	nein
2017-01-22	Mecklenburg-Vorpommern	470	421.678042579143	2.14388705452606	nein
2017-01-29	Mecklenburg-Vorpommern	470	422.203601599903	2.1198995933228	nein
2017-02-05	Mecklenburg-Vorpommern	474	422.224007663241	2.29329574538751	nein
2017-02-12	Mecklenburg-Vorpommern	429	421.740542067633	0.327200937576121	nein
2017-02-19	Mecklenburg-Vorpommern	527	420.763617809993	4.62585269639816	nein
2017-02-26	Mecklenburg-Vorpommern	526	419.312499467722	4.65310245789338	nein
2017-03-05	Mecklenburg-Vorpommern	471	417.414789673377	2.38661524376184	nein
2017-03-12	Mecklenburg-Vorpommern	440	415.105706119123	1.12402364428249	nein
2017-03-19	Mecklenburg-Vorpommern	373	412.427181959948	-1.83399473290467	nein
2017-03-26	Mecklenburg-Vorpommern	385	409.42682913416	-1.13344646329522	nein
2017-04-02	Mecklenburg-Vorpommern	411	406.156808123713	0.222965555889823	nein
2017-04-09	Mecklenburg-Vorpommern	404	402.672648908373	0.0614736264516638	nein
2017-04-16	Mecklenburg-Vorpommern	391	399.032066432868	-0.37524250903277	nein
2017-04-23	Mecklenburg-Vorpommern	360	395.293810115488	-1.67703382619449	nein
2017-04-30	Mecklenburg-Vorpommern	428	391.516581247936	1.69009020979205	nein
2017-05-07	Mecklenburg-Vorpommern	396	387.758045135976	0.38817944431129	nein
2017-05-14	Mecklenburg-Vorpommern	373	384.073957111897	-0.528566288668927	nein
2017-05-21	Mecklenburg-Vorpommern	397	380.517413695981	0.781132302095361	nein
2017-05-28	Mecklenburg-Vorpommern	412	377.138232711179	1.64689951763712	nein
2017-06-04	Mecklenburg-Vorpommern	392	373.982459479922	0.860900509735611	nein
2017-06-11	Mecklenburg-Vorpommern	349	371.091990654158	-1.07911636377235	nein
2017-06-18	Mecklenburg-Vorpommern	333	368.504302930319	-1.75190521604225	nein
2017-06-25	Mecklenburg-Vorpommern	364	366.252270949976	-0.109759701022996	nein
2017-07-02	Mecklenburg-Vorpommern	336	364.36405706214	-1.40315748016799	nein
2017-07-09	Mecklenburg-Vorpommern	354	362.863055231119	-0.435347221441253	nein
2017-07-16	Mecklenburg-Vorpommern	350	361.767872073715	-0.579742064310779	nein
2017-07-23	Mecklenburg-Vorpommern	385	361.09232963409	1.15995340006674	nein
2017-07-30	Mecklenburg-Vorpommern	378	360.845476877648	0.835121714015096	nein
2017-08-06	Mecklenburg-Vorpommern	383	361.031599833744	1.0669595098135	nein
2017-08-13	Mecklenburg-Vorpommern	358	361.650223678344	-0.179207255380961	nein
2017-08-20	Mecklenburg-Vorpommern	345	362.696103671123	-0.873293985607268	nein
2017-08-27	Mecklenburg-Vorpommern	349	364.159205606152	-0.745689225348312	nein
2017-09-03	Mecklenburg-Vorpommern	375	366.024680165233	0.435521030526603	nein
2017-09-10	Mecklenburg-Vorpommern	357	368.272839140396	-0.550384589620097	nein
2017-09-17	Mecklenburg-Vorpommern	381	370.879144771644	0.487666599166329	nein
2017-09-24	Mecklenburg-Vorpommern	356	373.814226270263	-0.865815560605258	nein
2017-10-01	Mecklenburg-Vorpommern	347	377.043939796503	-1.46208620438947	nein
2017-10-08	Mecklenburg-Vorpommern	365	380.529489553125	-0.747178441186541	nein
